Close,ClassificationValue
101.730003,1
101.589996,-1
101.669998,1
100.849998,1
100.269997,1
98.639999,-1
98.790001,-1
98.849998,-1
99.120003,1
98.5,1
98.370003,-1
98.739998,-1
98.760002,1
97.989998,-1
98.050003,-1
98.919998,1
98.160004,1
97.879997,-1
98.18,1
97.730003,-1
97.739998,1
97.68,1
97.510002,-1
97.790001,1
97.620003,1
97.230003,1
96.150002,1
96.059998,-1
96.919998,1
96.379997,-1
96.769997,-1
96.830002,-1
97.449997,-1
97.709999,-1
98.010002,1
97.279999,1
96.370003,1
96.029999,-1
96.089996,-1
96.550003,-1
96.800003,1
96.480003,1
95.849998,-1
95.889999,1
95.099998,1
95.089996,1
95.040001,-1
95.379997,1
95.239998,-1
95.309998,-1
95.849998,-1
96.529999,-1
96.739998,1
96.029999,1
95.68,-1
96.050003,1
95.970001,1
95.75,1
94.93,1
94.040001,1
93.459999,-1
93.559998,1
93.470001,1
93.459999,1
92.379997,-1
92.669998,1
92.32,1
91.629997,1
91.0,-1
92.099998,-1
92.339996,-1
92.610001,1
92.339996,1
91.349998,1
90.709999,-1
90.760002,-1
91.580002,-1
92.290001,-1
92.459999,-1
92.980003,-1
94.709999,-1
95.980003,1
95.32,-1
95.93,1
95.449997,1
95.160004,-1
95.330002,1
95.25,-1
96.089996,-1
96.489998,-1
96.690002,1
96.040001,1
94.550003,-1
94.830002,1
94.690002,1
94.669998,1
94.269997,1
92.830002,1
92.779999,-1
92.959999,-1
93.650002,1
93.629997,1
93.559998,-1
94.029999,1
93.550003,1
93.400002,1
92.690002,1
92.5,-1
93.050003,-1
93.800003,-1
94.690002,1
94.690002,-1
94.75,-1
94.940002,-1
95.099998,1
93.82,1
93.519997,1
92.739998,1
91.620003,1
90.639999,1
90.169998,1
89.739998,-1
89.82,1
89.690002,1
89.43,-1
89.879997,-1
90.559998,1
90.089996,1
89.889999,1
89.239998,-1
89.25,-1
89.389999,1
88.580002,1
88.580002,-1
89.339996,1
89.25,-1
89.93,-1
90.129997,1
89.620003,1
89.5,-1
90.330002,-1
90.830002,1
90.300003,1
90.080002,1
89.860001,1
89.040001,1
88.830002,1
88.080002,1
87.959999,1
87.589996,1
87.559998,-1
87.639999,-1
88.489998,1
87.720001,1
87.040001,-1
87.190002,-1
87.32,-1
87.449997,1
86.900002,-1
87.360001,-1
87.839996,-1
87.889999,-1
88.879997,-1
88.949997,-1
89.349998,1
89.120003,-1
89.510002,-1
90.199997,-1
90.82,1
89.790001,1
89.470001,1
89.360001,1
88.870003,-1
89.5,-1
89.639999,1
89.410004,1
89.209999,1
88.459999,-1
88.860001,-1
89.639999,-1
89.790001,-1
90.169998,-1
90.489998,1
90.25,1
90.110001,-1
90.980003,-1
92.919998,-1
94.449997,1
93.43,-1
93.860001,-1
94.540001,1
94.339996,-1
95.769997,-1
96.639999,-1
96.82,1
95.860001,-1
96.830002,-1
97.669998,1
97.25,1
96.260002,1
95.93,-1
96.529999,1
96.190002,1
95.900002,-1
95.919998,-1
97.199997,-1
98.07,-1
98.760002,-1
99.349998,-1
99.599998,1
98.620003,1
98.120003,-1
99.089996,1
98.050003,1
97.080002,1
96.800003,1
96.580002,-1
96.860001,-1
97.239998,-1
97.349998,-1
98.139999,-1
99.949997,-1
100.32,1
100.120003,-1
100.209999,1
99.93,1
99.550003,-1
99.57,1
99.480003,1
98.339996,1
97.419998,-1
97.489998,1
96.510002,1
96.010002,-1
96.239998,1
95.849998,1
94.599998,-1
94.980003,-1
95.400002,-1
95.57,1
95.529999,1
95.089996,1
94.269997,-1
94.32,-1
94.889999,-1
95.269997,-1
95.93,-1
96.239998,-1
96.25,-1
97.580002,-1
97.779999,1
96.870003,-1
98.120003,1
98.029999,1
97.75,1
97.720001,-1
98.440002,-1
99.080002,-1
99.540001,-1
100.0,-1
100.68,1
100.660004,-1
102.919998,-1
103.510002,-1
103.919998,1
103.550003,-1
104.010002,-1
104.5,1
103.660004,-1
103.959999,-1
103.970001,1
103.849998,-1
104.650002,-1
105.080002,1
104.730003,1
103.889999,-1
104.309998,-1
104.910004,-1
105.080002,1
104.900002,1
103.959999,1
103.389999,-1
103.5,1
103.290001,-1
103.68,-1
104.489998,-1
105.379997,-1
105.419998,-1
106.790001,-1
106.980003,-1
106.989998,1
106.339996,1
105.099998,1
104.120003,1
103.209999,1
102.529999,1
101.730003,-1
101.900002,1
101.839996,-1
101.860001,-1
102.620003,1
101.660004,-1
101.959999,-1
102.540001,-1
102.959999,1
102.599998,-1
103.059998,-1
103.269997,-1
103.519997,-1
104.589996,1
104.459999,-1
105.389999,1
104.879997,1
104.660004,1
102.610001,1
101.260002,1
100.489998,1
99.330002,1
97.949997,-1
98.18,1
97.489998,1
97.309998,1
96.029999,1
94.589996,-1
95.059998,1
93.150002,-1
96.849998,1
95.610001,-1
96.18,1
95.190002,1
93.849998,-1
94.449997,1
94.419998,-1
94.769997,1
93.129997,1
92.489998,-1
92.709999,-1
93.709999,-1
94.419998,-1
95.25,1
95.010002,-1
95.480003,-1
95.790001,-1
95.989998,1
95.150002,1
93.75,-1
94.699997,-1
96.279999,1
96.150002,-1
97.440002,-1
97.489998,1
97.080002,1
96.629997,-1
97.110001,1
96.589996,1
96.059998,1
96.040001,1
95.330002,1
93.440002,-1
94.239998,-1
94.68,-1
94.709999,-1
96.309998,-1
97.519997,1
96.660004,1
96.279999,1
96.110001,-1
96.730003,-1
97.800003,-1
98.580002,-1
99.129997,1
98.800003,-1
99.330002,1
98.769997,-1
99.099998,-1
99.93,-1
100.690002,1
99.459999,-1
99.480003,-1
99.720001,-1
99.75,-1
99.900002,-1
100.599998,1
100.160004,-1
101.190002,-1
101.860001,1
101.550003,1
101.050003,1
99.93,-1
99.959999,1
99.5,1
98.089996,1
98.050003,1
97.160004,-1
97.650002,-1
97.870003,-1
98.199997,-1
98.93,1
98.870003,1
98.730003,1
98.669998,-1
99.419998,1
99.07,1
98.330002,1
97.779999,1
97.669998,1
96.129997,-1
96.279999,-1
96.900002,-1
96.970001,-1
98.059998,1
97.870003,-1
98.440002,-1
99.580002,1
99.540001,-1
99.669998,-1
99.839996,1
99.709999,-1
99.860001,-1
100.690002,-1
101.059998,1
100.5,-1
101.25,-1
101.669998,1
101.599998,1
101.040001,-1
102.480003,1
102.120003,1
102.029999,1
101.589996,1
100.900002,-1
102.400002,-1
102.650002,-1
103.260002,1
103.18,1
102.870003,-1
103.339996,1
102.309998,1
102.0,1
101.120003,-1
101.239998,-1
101.699997,1
101.279999,1
101.230003,-1
101.57,-1
102.199997,-1
102.5,1
102.010002,1
101.800003,1
101.760002,1
101.68,-1
101.720001,-1
101.809998,1
100.690002,1
99.019997,-1
99.169998,-1
99.459999,1
98.519997,1
98.519997,1
98.059998,-1
98.139999,-1
98.419998,-1
99.940002,1
99.93,-1
100.139999,-1
100.510002,1
99.889999,-1
99.93,-1
100.220001,1
100.050003,1
99.110001,1
99.080002,-1
99.169998,-1
99.32,-1
100.620003,-1
101.300003,-1
101.790001,1
101.489998,-1
101.910004,-1
102.849998,1
102.309998,1
102.199997,1
102.089996,1
101.559998,-1
101.580002,-1
101.629997,-1
102.089996,-1
102.639999,1
102.089996,1
101.660004,-1
102.269997,-1
102.800003,-1
102.910004,1
101.989998,-1
102.089996,-1
102.43,-1
103.620003,-1
104.470001,1
104.199997,1
103.639999,1
102.690002,1
102.32,-1
102.739998,1
101.830002,1
101.690002,1
101.610001,-1
101.82,1
101.589996,-1
101.970001,-1
103.080002,-1
103.099998,1
103.099998,-1
103.150002,-1
103.809998,-1
104.169998,1
104.099998,1
104.040001,-1
104.300003,-1
105.650002,-1
105.980003,1
105.489998,-1
106.400002,-1
107.419998,-1
107.519997,-1
108.25,1
108.089996,-1
108.300003,-1
108.830002,-1
108.910004,-1
108.989998,1
108.629997,1
108.599998,-1
109.139999,1
109.019997,1
109.019997,1
109.019997,-1
109.32,1
107.440002,1
106.400002,-1
106.849998,-1
107.660004,-1
108.169998,1
107.510002,-1
107.82,-1
107.849998,-1
108.760002,-1
108.839996,1
108.0,-1
108.279999,-1
110.510002,1
110.470001,1
109.610001,-1
109.68,-1
109.959999,-1
110.209999,1
109.32,1
108.559998,-1
109.589996,1
109.589996,-1
110.169998,-1
111.269997,1
109.879997,1
106.629997,1
105.300003,1
105.050003,1
104.489998,1
103.360001,1
103.190002,-1
103.389999,-1
103.610001,1
101.599998,1
100.709999,1
100.279999,-1
100.440002,1
100.0,-1
100.57,-1
100.709999,-1
102.669998,1
101.82,-1
102.57,1
102.510002,1
101.82,1
101.199997,1
99.870003,-1
100.300003,-1
101.510002,-1
103.510002,1
102.940002,-1
103.389999,-1
104.129997,1
103.790001,-1
104.230003,1
103.690002,-1
103.889999,-1
104.669998,-1
106.800003,1
106.379997,-1
106.769997,-1
106.809998,1
106.160004,1
105.830002,-1
106.790001,-1
107.25,-1
108.0,1
107.519997,-1
107.669998,1
107.489998,-1
107.519997,-1
107.669998,-1
108.919998,-1
109.330002,1
108.300003,1
108.199997,-1
108.260002,1
107.589996,-1
107.660004,-1
107.779999,-1
107.959999,1
107.839996,-1
107.940002,1
105.760002,1
105.220001,-1
106.519997,-1
106.809998,-1
108.949997,-1
109.050003,-1
109.889999,-1
109.919998,-1
110.379997,-1
111.139999,1
111.050003,1
110.699997,-1
111.07,-1
112.099998,1
111.510002,-1
113.440002,-1
113.699997,1
113.610001,-1
114.849998,1
114.07,-1
115.199997,1
114.160004,-1
115.120003,1
114.370003,-1
114.660004,-1
115.720001,-1
116.279999,-1
117.949997,1
117.120003,-1
117.900002,-1
118.440002,1
116.720001,1
115.410004,1
114.599998,-1
116.470001,1
115.279999,1
115.040001,1
113.330002,-1
113.980003,1
112.379997,1
112.349998,-1
113.660004,1
112.5,-1
112.779999,1
111.129997,1
108.650002,1
106.900002,1
106.510002,-1
107.779999,1
106.870003,1
105.620003,1
105.43,1
102.260002,-1
104.099998,-1
104.309998,1
103.120003,1
102.309998,1
99.279999,1
99.190002,1
98.68,1
98.220001,-1
100.68,-1
102.089996,-1
102.18,-1
102.68,1
102.150002,1
100.190002,-1
101.199997,-1
103.110001,-1
104.080002,1
103.790001,1
102.839996,1
102.629997,1
101.540001,1
101.050003,1
100.550003,1
99.800003,-1
103.43,-1
103.730003,-1
104.400002,-1
105.160004,-1
105.639999,-1
105.860001,-1
106.290001,1
105.459999,-1
105.580002,-1
106.379997,1
106.25,-1
107.18,1
106.129997,1
104.720001,-1
104.779999,-1
106.300003,-1
106.849998,-1
106.989998,-1
107.349998,-1
107.669998,1
107.620003,-1
107.720001,-1
109.010002,-1
110.620003,-1
111.400002,-1
112.059998,1
110.269997,-1
111.239998,1
110.760002,1
110.510002,-1
112.610001,-1
112.779999,-1
113.199997,-1
113.709999,-1
114.660004,-1
116.019997,1
115.519997,-1
115.809998,-1
116.089996,1
116.029999,-1
116.260002,1
114.660004,1
114.059998,-1
114.510002,-1
115.139999,-1
116.720001,1
116.190002,1
116.0,1
114.239998,-1
114.93,-1
115.68,-1
117.459999,-1
118.290001,1
117.839996,-1
117.980003,1
116.949997,-1
117.839996,-1
120.010002,1
119.300003,-1
119.629997,-1
121.440002,-1
122.040001,-1
122.510002,1
122.190002,1
121.93,1
121.790001,1
120.779999,-1
121.43,-1
122.400002,1
122.230003,1
121.669998,1
121.209999,1
120.980003,1
120.739998,-1
121.550003,-1
123.300003,-1
123.610001,-1
124.779999,1
123.790001,1
123.279999,-1
125.25,-1
125.720001,1
123.389999,1
122.599998,-1
123.769997,-1
125.459999,-1
126.019997,1
125.160004,1
124.839996,1
123.519997,1
122.080002,-1
122.379997,-1
123.739998,-1
126.120003,1
125.419998,1
124.879997,1
123.309998,-1
124.07,-1
124.809998,-1
125.660004,1
125.540001,-1
125.669998,-1
126.739998,-1
128.869995,1
128.399994,-1
129.25,-1
130.399994,1
129.429993,-1
130.369995,1
128.720001,1
126.349998,1
123.540001,-1
125.459999,-1
127.129997,-1
128.089996,-1
129.330002,-1
131.729996,1
131.0,-1
131.649994,1
131.039993,1
130.289993,-1
132.029999,1
132.020004,-1
133.699997,1
132.220001,1
131.520004,-1
132.610001,1
131.839996,-1
131.919998,1
129.529999,-1
129.850006,1
127.879997,-1
128.050003,1
127.910004,1
126.290001,-1
127.470001,-1
129.039993,-1
131.330002,1
128.910004,-1
129.179993,-1
129.479996,-1
131.259995,-1
134.589996,-1
136.490005,-1
137.149994,-1
137.75,-1
139.699997,1
139.059998,-1
140.399994,1
139.110001,1
138.309998,-1
139.330002,-1
140.169998,-1
140.520004,1
137.210007,1
136.970001,1
136.710007,1
136.479996,1
134.029999,1
130.610001,1
130.479996,1
128.259995,1
127.360001,-1
129.229996,-1
129.449997,-1
130.600006,-1
132.889999,-1
133.0,-1
133.699997,-1
135.779999,1
135.300003,-1
135.880005,-1
136.570007,1
135.029999,-1
135.330002,-1
135.759995,-1
136.339996,-1
137.970001,-1
138.119995,1
135.080002,1
133.059998,-1
133.479996,-1
133.520004,1
133.289993,-1
133.470001,-1
134.220001,-1
134.770004,1
134.369995,1
131.649994,1
131.360001,1
130.259995,1
130.229996,1
129.839996,-1
131.119995,1
130.339996,1
130.240005,1
129.550003,1
126.910004,-1
128.460007,-1
128.589996,-1
129.630005,-1
130.600006,1
129.270004,1
129.240005,1
128.240005,1
127.480003,1
126.980003,-1
127.809998,-1
128.479996,1
126.610001,1
126.580002,-1
127.349998,-1
127.389999,-1
128.520004,-1
130.100006,-1
131.270004,-1
132.009995,1
130.559998,-1
130.860001,1
129.929993,1
129.850006,-1
131.119995,1
130.460007,1
129.949997,-1
133.190002,1
133.110001,-1
134.679993,1
133.919998,-1
134.220001,1
133.460007,-1
134.080002,-1
135.690002,1
134.669998,-1
137.110001,1
136.270004,1
134.649994,1
134.279999,-1
136.0,-1
136.570007,1
136.320007,1
135.490005,1
133.929993,1
133.910004,-1
134.309998,-1
134.669998,1
134.509995,1
133.149994,1
132.679993,-1
134.169998,-1
134.699997,-1
135.449997,1
134.229996,1
134.139999,1
133.940002,-1
135.139999,-1
135.479996,1
134.330002,1
133.050003,1
132.809998,1
132.720001,1
130.669998,1
130.320007,-1
130.779999,-1
131.669998,1
131.660004,1
129.710007,-1
130.720001,1
130.550003,-1
131.279999,-1
132.169998,-1
132.539993,1
132.089996,1
132.0,1
131.75,1
131.330002,-1
132.770004,-1
133.770004,1
133.449997,1
132.589996,1
132.410004,1
130.619995,-1
130.710007,-1
130.960007,-1
132.220001,-1
132.240005,1
131.970001,-1
132.320007,-1
133.75,1
133.490005,-1
133.610001,1
132.149994,-1
133.320007,1
131.639999,-1
132.270004,1
131.949997,-1
133.350006,1
132.660004,-1
132.809998,1
132.559998,1
131.889999,1
131.210007,1
129.770004,1
128.639999,1
127.370003,-1
128.240005,-1
128.320007,-1
129.300003,-1
129.369995,-1
129.639999,-1
129.649994,-1
130.229996,-1
130.339996,-1
130.759995,1
128.720001,1
128.339996,1
127.129997,-1
127.400002,-1
128.460007,-1
129.899994,1
129.139999,-1
129.160004,-1
130.009995,-1
130.919998,1
130.479996,-1
131.179993,-1
132.669998,1
132.639999,1
131.75,-1
132.539993,-1
133.850006,1
133.399994,-1
133.509995,1
132.490005,1
131.220001,1
130.110001,-1
130.490005,-1
130.690002,1
129.229996,1
125.5,1
125.129997,1
124.959999,1
123.510002,-1
124.080002,1
122.790001,-1
123.019997,-1
123.489998,1
121.239998,1
120.07,1
117.980003,-1
118.400002,-1
120.139999,-1
121.610001,1
120.660004,1
119.769997,1
118.870003,1
117.150002,1
116.260002,-1
117.239998,1
116.68,1
115.650002,1
115.010002,1
112.769997,-1
115.529999,-1
115.940002,-1
116.18,-1
117.080002,-1
119.360001,-1
119.510002,1
119.389999,-1
121.309998,-1
122.309998,1
121.449997,1
121.209999,1
120.779999,1
118.800003,-1
119.709999,1
119.190002,1
118.980003,-1
120.279999,1
120.099998,1
119.639999,1
118.599998,1
118.160004,-1
119.290001,-1
119.449997,1
119.059998,-1
121.889999,-1
124.199997,-1
124.800003,1
124.739998,1
123.540001,1
122.669998,-1
123.290001,1
122.699997,-1
122.919998,-1
123.190002,1
121.669998,1
120.239998,-1
121.150002,1
120.260002,-1
120.709999,-1
121.709999,1
121.599998,-1
123.510002,-1
124.050003,-1
125.089996,-1
126.349998,1
126.099998,1
124.690002,-1
125.120003,-1
126.260002,1
125.190002,1
124.82,-1
125.480003,-1
125.709999,1
124.93,1
122.779999,-1
122.989998,1
122.419998,-1
123.120003,-1
124.0,1
123.339996,1
122.879997,1
122.309998,-1
122.540001,1
122.269997,1
121.669998,-1
122.300003,-1
122.550003,-1
122.739998,1
120.050003,1
119.18,1
118.93,-1
119.550003,1
116.779999,1
116.300003,1
114.879997,-1
115.540001,-1
116.330002,-1
117.220001,1
115.970001,1
115.269997,-1
115.75,1
115.379997,-1
115.410004,1
115.190002,-1
115.739998,-1
118.919998,-1
120.400002,1
117.779999,-1
118.010002,1
116.480003,1
116.419998,-1
117.260002,1
114.629997,1
113.68,-1
114.660004,1
114.43,1
114.379997,1
114.059998,1
113.690002,-1
113.82,1
113.220001,1
111.589996,1
111.510002,-1
113.470001,1
113.209999,1
113.110001,-1
113.309998,1
112.68,1
110.919998,1
109.879997,1
109.339996,1
107.339996,-1
108.830002,-1
109.410004,1
109.360001,1
108.610001,-1
109.449997,1
109.279999,1
109.080002,-1
110.300003,-1
110.610001,-1
112.769997,-1
113.550003,1
112.970001,-1
113.209999,1
111.940002,-1
112.300003,1
112.269997,1
111.959999,-1
113.790001,-1
115.120003,1
114.730003,-1
115.360001,-1
115.459999,-1
116.220001,1
116.0,1
115.989998,1
115.830002,-1
116.349998,-1
116.809998,1
116.699997,1
115.440002,-1
115.720001,-1
117.190002,-1
118.639999,-1
119.260002,1
118.0,1
117.260002,1
116.139999,-1
116.440002,-1
116.82,-1
117.459999,-1
117.669998,-1
118.68,-1
119.470001,1
118.379997,-1
119.419998,1
119.169998,1
118.220001,1
118.010002,1
116.709999,1
115.839996,1
114.889999,1
114.589996,-1
114.889999,1
114.790001,1
114.400002,1
113.110001,1
112.660004,1
111.879997,1
111.68,-1
112.040001,1
111.860001,1
110.089996,-1
110.120003,1
109.629997,1
108.989998,-1
109.610001,-1
111.239998,1
109.959999,1
109.690002,1
108.870003,1
107.599998,1
107.279999,1
107.199997,-1
108.300003,-1
110.139999,1
109.830002,1
109.139999,-1
110.260002,1
110.209999,1
109.610001,1
108.709999,1
107.650002,1
107.290001,1
107.220001,-1
107.529999,-1
108.830002,-1
109.57,1
109.449997,-1
110.440002,-1
110.470001,-1
111.07,1
110.730003,-1
111.540001,1
111.419998,-1
111.480003,1
111.169998,1
110.360001,1
109.43,1
107.739998,1
107.720001,1
107.089996,-1
108.980003,1
107.830002,1
106.139999,1
105.160004,1
103.709999,1
103.080002,1
102.839996,1
102.599998,1
102.419998,-1
103.849998,-1
104.089996,-1
109.040001,1
108.540001,-1
109.160004,-1
113.019997,-1
116.110001,1
115.349998,-1
117.580002,-1
118.550003,1
117.110001,-1
117.660004,-1
119.510002,1
118.25,-1
120.290001,-1
122.68,1
121.370003,-1
122.199997,1
121.970001,1
120.970001,-1
122.239998,-1
123.099998,-1
124.290001,1
123.769997,1
122.550003,1
122.510002,-1
124.879997,1
123.989998,1
123.809998,1
123.32,-1
123.620003,1
123.239998,1
121.629997,1
120.419998,-1
121.970001,1
121.510002,-1
121.980003,-1
125.970001,-1
128.800003,-1
131.050003,-1
134.470001,1
134.440002,-1
136.710007,1
134.570007,1
133.570007,-1
136.729996,1
136.580002,-1
139.229996,1
139.059998,1
138.830002,1
133.320007,-1
134.479996,-1
135.289993,1
133.589996,-1
133.720001,-1
135.470001,-1
137.490005,-1
142.869995,1
141.850006,-1
142.160004,1
140.440002,-1
143.020004,1
141.160004,-1
141.75,1
139.529999,1
137.029999,1
135.419998,-1
137.929993,-1
138.339996,1
137.020004,1
134.220001,1
132.929993,-1
133.880005,-1
134.880005,1
134.199997,-1
138.529999,-1
138.720001,-1
138.820007,1
138.690002,-1
141.770004,-1
142.720001,1
141.820007,1
140.0,1
139.570007,-1
139.949997,1
137.399994,1
135.240005,-1
135.300003,-1
137.490005,1
136.25,-1
138.610001,-1
138.830002,-1
139.720001,-1
142.169998,1
140.770004,-1
141.240005,1
140.330002,-1
140.639999,1
138.339996,-1
141.360001,-1
141.960007,-1
145.270004,1
145.179993,-1
146.779999,1
145.779999,-1
146.690002,1
145.729996,-1
146.649994,-1
146.720001,1
146.399994,1
145.270004,-1
146.289993,1
143.850006,1
139.970001,-1
141.75,1
141.539993,-1
144.270004,-1
144.509995,-1
145.300003,1
142.960007,-1
143.229996,-1
144.259995,-1
146.139999,-1
146.929993,1
145.699997,1
145.0,-1
147.5,-1
147.649994,-1
148.929993,1
148.300003,1
147.429993,-1
147.440002,-1
148.0,1
145.479996,-1
146.789993,-1
149.600006,-1
149.740005,1
148.059998,-1
150.880005,-1
152.300003,-1
153.479996,-1
153.669998,1
153.669998,1
151.259995,-1
152.869995,1
151.800003,1
151.240005,1
150.830002,-1
151.369995,1
149.809998,1
149.589996,-1
149.899994,-1
151.190002,1
150.660004,-1
152.809998,-1
153.369995,1
152.669998,1
151.850006,1
151.589996,-1
153.389999,1
152.960007,-1
153.020004,1
151.899994,1
151.039993,-1
151.759995,-1
152.850006,-1
155.139999,-1
155.820007,-1
156.770004,-1
158.119995,-1
158.75,-1
159.740005,1
158.710007,-1
160.710007,1
160.050003,-1
160.419998,1
158.809998,-1
161.809998,1
161.440002,-1
162.949997,-1
164.429993,1
162.110001,-1
162.339996,-1
163.309998,-1
164.279999,-1
166.100006,1
165.809998,-1
165.949997,1
164.960007,1
164.25,-1
164.910004,1
163.399994,-1
163.710007,1
163.270004,1
161.990005,-1
162.139999,-1
163.429993,-1
165.539993,-1
166.210007,1
165.479996,1
164.460007,1
162.389999,-1
162.550003,-1
163.979996,-1
164.419998,-1
164.830002,1
162.770004,1
161.360001,-1
161.830002,-1
162.679993,-1
164.839996,-1
165.529999,-1
167.119995,-1
169.139999,1
169.130005,1
169.020004,-1
170.529999,-1
170.990005,1
170.570007,1
170.410004,1
168.460007,1
165.679993,-1
166.639999,-1
167.639999,-1
168.639999,1
166.600006,-1
168.479996,1
167.559998,1
167.080002,-1
168.110001,1
165.529999,1
165.460007,-1
166.009995,1
164.289993,1
163.949997,-1
164.820007,-1
169.289993,1
169.059998,1
168.889999,-1
169.529999,-1
170.529999,1
167.589996,1
165.039993,1
162.559998,1
162.039993,1
162.009995,-1
163.440002,1
161.330002,-1
161.740005,1
159.179993,-1
160.130005,-1
161.539993,1
161.539993,-1
162.160004,-1
163.699997,1
163.410004,-1
165.289993,1
163.550003,-1
163.979996,-1
164.339996,1
162.770004,1
161.25,1
160.839996,-1
162.139999,-1
162.25,-1
162.580002,-1
164.399994,1
164.229996,-1
165.0,-1
167.889999,-1
167.960007,1
167.770004,1
166.919998,1
165.479996,1
164.800003,-1
165.350006,1
164.380005,-1
166.25,-1
167.619995,-1
169.240005,1
168.410004,-1
169.759995,1
169.509995,-1
170.070007,1
168.429993,1
168.0,1
167.229996,1
166.070007,1
165.809998,-1
166.270004,-1
167.740005,-1
170.279999,-1
170.800003,-1
172.649994,1
170.339996,1
169.619995,-1
169.869995,1
169.860001,-1
170.429993,1
167.809998,1
166.729996,-1
166.979996,1
165.949997,-1
165.990005,-1
166.470001,1
165.380005,1
164.839996,1
163.369995,-1
163.550003,-1
163.660004,-1
164.839996,1
163.449997,1
162.440002,1
161.910004,1
161.759995,-1
163.970001,-1
164.410004,-1
166.289993,-1
166.580002,1
165.360001,-1
166.080002,-1
166.130005,1
165.089996,-1
166.050003,-1
166.839996,-1
166.960007,-1
167.179993,1
166.539993,-1
167.910004,1
166.399994,-1
166.490005,1
165.440002,-1
165.759995,1
165.470001,-1
165.910004,1
165.199997,1
165.080002,-1
165.619995,1
164.929993,1
163.330002,1
161.660004,-1
162.389999,1
162.320007,1
162.0,-1
163.559998,1
163.529999,1
163.220001,-1
164.759995,-1
165.339996,1
164.860001,-1
164.929993,1
164.039993,-1
166.779999,-1
168.809998,-1
169.279999,1
168.899994,1
167.949997,1
167.800003,1
167.75,1
167.020004,-1
167.179993,-1
167.830002,1
167.550003,1
167.039993,1
166.210007,1
164.869995,-1
165.940002,1
164.839996,1
164.240005,1
163.940002,1
162.869995,-1
163.410004,1
162.740005,-1
163.360001,1
160.910004,1
